Intensity_db,DB dIM,dRetention
1817538.5,0.028,158.2589
1768140.1,0.0175,134.8037
1722330.5,-0.0138,151.1351
1499614.1,0.0284,164.2373
1374691.2,0.0115,142.5313
1204954.5,0.0113,137.8711
843239.3,0.0754,165.6391
838948.7,0.0068,146.737
630187.8,0.0246,147.3761
478956.1,0.0632,143.2677
460385.16,0.0105,148.5436
373701.53,0.0671,152.0412
306663.38,-0.0414,137.7031
135485.77,-0.0583,138.8683
105372.1,0.0051,149.1148
100704.9,0.0058,146.4476
67219.84,0.0042,149.83
43921.51,-0.0123,143.482
19744.504,-0.0044,155.5831
7129618.5,0.0348,-142.6628
6543642.5,0.2462,-141.4957
5743707.5,0.0096,-150.6569
4887006.5,0.0068,-122.8363
4655047.5,0.0047,-118.0035
4209204,0.0068,-123.0185
3626304.2,0.0031,-145.2244
1297823.4,0.001,-107.8327
1216237.9,0.0011,-108.4049
1145347.8,-0.0491,-132.1047
675324.56,-0.0044,-108.2138
536158.7,0.0004,-104.0243
26406.928,0.2667,-126.0716
7363959.5,0.0638,-139.8639
6717546.5,0.0691,-120.1721
6671671.5,0.0656,-144.6627
6551077.5,0.067,-116.9696
6478386.5,0.0632,-141.462
6193110.5,0.0658,-148.1613
5850600.5,0.0634,-144.9604
5808139.5,0.0639,-142.003
5607973,0.0633,-142.5444
5518236,0.0681,-117.5134
5490146.5,0.0677,-115.3722
5481686.5,0.0635,-143.3631
5317102.5,0.067,-118.0446
5074535,0.063,-146.0424
5044832,0.0636,-145.5017
4335597,0.0586,-133.6521
4129252.2,0.0608,-130.6549
3935659.8,0.0574,-137.1505
3879148.2,0.0586,-135.3195
2580215,0.0555,-126.5883
2511090,0.0552,-125.5979
2462841.5,0.0522,-131.4287
2455531.5,0.053,-131.2522
2328107,0.0137,-138.6971
1653915,0.0146,-140.2949
1424207,0.0047,-124.4002
1396367.2,0.0506,-126.9039
1391532.9,0.0474,-126.7321
1313163,0.0186,-134.0329
1130940.5,0.0135,-145.8288
978385.06,0.0199,-138.5053
965815.8,0.018,-140.2118
965290.75,-0.0253,-136.4991
956091.06,0.0123,-142.1965
949838.8,0.0192,-143.1706
928747.3,0.0122,-143.794
797959.3,0.0093,-144.9604
725639.7,0.0509,-121.593
691417.7,0.05,-122.8417
609728.5,0.0158,-131.8196
595609.06,0.0141,-135.9839
557768.7,0.0173,-135.3195
491500.4,0.0103,-127.93
476953.34,0.0122,-126.5883
463210.9,0.0097,-132.5955
439094.34,0.0105,-131.2522
378524.25,0.008,-123.4057
361905.47,0.0102,-128.0715
354702.66,-0.0341,-129.3681
354480.22,-0.034,-130.5331
345281.16,0.0061,-129.0634
303323.9,-0.0329,-136.173
295220.47,0.0064,-118.0947
278549.5,0.008,-122.8417
274642.72,0.0075,-125.0923
246536.45,0.0088,-127.507
197087,-0.0378,-128.2019
191425.7,-0.0374,-131.5072
186998.36,-0.0363,-132.8668
185058.31,-0.0376,-135.3323
184028.08,-0.0364,-133.2087
170485.55,-0.0393,-133.2978
92345.71,0.0083,-124.0109
86499.66,0.0073,-124.8532
86329.41,0.0085,-123.6868
85808.13,0.0072,-125.1784
50247.645,0.0043,-120.4456
19049.01,-0.0035,-116.8716
1256899.2,-0.0156,565.3011
1221453.6,-0.0267,537.9497
954394.2,-0.0186,532.8097
510570.16,-0.015,530.0585
192639.39,-0.0043,720.762
187224.61,-0.007,722.9075
174582.62,-0.0064,724.2412
150626.22,-0.0069,724.0405
129217.414,-0.0075,722.7237
78222.59,-0.0113,727.6394
75755.55,-0.011,725.3062
74180.81,-0.0137,726.1762
71342.95,-0.0145,725.0109
67631.87,-0.0292,543.2435
39386.855,-0.0158,730.909
38314.2,-0.0147,734.4077
36605.16,-0.019,731.507
30964.094,-0.0353,550.651
28354.143,-0.0301,545.9859
23362.666,-0.0312,550.2248
20494.309,-0.0307,547.8923
16567.475,-0.0326,549.9905
16060.013,-0.0303,551.1578
15194.716,-0.021,736.3586
6005444.5,0.043,303.1219
5889067,0.0421,301.314
5759211.5,0.0403,299.8354
5063765.5,0.0636,273.3197
3286952.2,0.0169,303.8362
3164789,0.0315,307.2278
2616442,0.0627,282.9467
2597221,0.0116,309.4782
2236930.8,0.0118,309.1658
1808373,0.0233,315.6031
1588042.4,0.0188,316.3282
1534232.6,0.0063,317.7248
1280139.1,0.0099,320.2674
1163111,0.0069,318.8914
1101094.2,0.0325,309.6178
700215,0.0027,318.2327
673828.8,0.0002,317.9399
584809.1,0.0384,293.7419
369806.9,0.0549,297.0938
163257.84,0.0545,292.4267
96119.69,0.003,293.6137
45649.746,-0.0007,297.5823
44180.746,0.0004,298.7484
40762.56,0.0002,296.4159
20100.387,0.0479,304.5806
7869.364,-0.0054,307.2956
6944071.5,0.0121,-61.2309
6863411,0.0227,-69.3944
6859539.5,0.0263,-63.5632
6850319,0.007,-61.6575
6754458.5,0.0215,-70.5608
6690643.5,0.0248,-67.4887
6673755,0.0035,-58.7658
6644946.5,0.0199,-64.598
6574334.5,0.0307,-60.4916
6513143.5,0.038,-63.5632
6193129,0.0372,-54.1005
6096939.5,0.0217,-72.154
5905251,0.0008,-58.5807
5869862.5,0.0211,-67.9122
5676276.5,0.0052,-63.7719
5591340,0.025,-63.7719
5067119,0.0216,-73.7425
4027464.2,0.0224,-39.2813
3914397.8,0.0089,-39.0694
3731821.2,0.0055,-56.1948
3652016.2,0.0168,-54.3651
3648522.8,0.0215,-63.1919
3568201.8,0.0115,-62.5312
3531321.2,0.0244,-61.3627
3342481.8,-0.0158,-49.7003
2047233.4,-0.0047,-51.3127
2021116.6,0.0138,-58.311
2007102.4,-0.0014,-41.9842
1996939.1,0.0133,-58.4948
1880631.4,0.0216,-36.3693
1081513.1,0.0139,-65.4929
1045341.75,0.0113,-54.1008
1024296.94,0.0062,-56.4335
1004261.3,0.0039,-54.0751
961593.8,0.0209,-50.5769
903970.75,0.008,-58.7413
850339.44,0.0142,-30.3215
803708.06,0.0138,-59.9066
792759.06,-0.0082,-36.5819
686927,0.0151,-31.669
590210,0.0021,-43.1726
578008,0.0197,-44.3399
568436,0.0153,-62.2636
566874.56,0.0132,-52.5041
557677,0.0158,-46.4675
540243.8,0.0097,-54.6315
142107.6,-0.0048,-43.8938
137051.4,0.017,-48.2224
132310.47,0.0227,-54.3896
83372.33,0.0166,-55.2195
65833.2,0.027,-51.0111
64083.332,-0.0052,-42.8469
59257.09,0.0115,-52.1775
19825.178,0.0059,17.8647
15311.267,0.005,17.6475
12913.075,0.0005,-43.951
11486.741,0.0065,-45.259
10128.857,0.0101,-20.0431
5989051.5,0.0251,17.1634
5856471,-0.008,27.6593
5025957.5,0.0051,-0.335
4381410.5,0.0053,-2.6692
4364212,0.0056,-6.2901
4205404,0.0041,-5.554
3430314.8,0.0033,24.9809
3247609.8,0.002,4.7198
2916462,0.0034,4.0654
2897454.8,0.0033,24.3476
2824392.8,0.3076,1.444
2731561.2,0.0025,2.3875
2713098,0.3069,-2.0544
2690015.8,0.309,-3.9592
2635120.8,0.3046,0.8306
2409033,0.3069,-4.3879
2256415.5,0.3083,-6.2901
2236014.2,0.3078,-0.1421
2219137.5,0.3061,-2.6692
2174369.8,0.3088,-2.4744
2143911.2,-0.0012,12.952
2104918.8,0.307,-3.6424
2075283.9,0.3061,24.0315
2040156.6,-0.0025,10.4405
1996077.5,0.306,26.148
1969439,0.3047,28.8254
1964214.6,0.0035,36.726
1954320.4,0.3038,25.9365
1882922.4,-0.0176,29.1012
1869180.4,0.3073,-5.9742
1826595,0.3067,-4.1761
1781267.4,-0.0035,6.9406
1632954,0.3066,-5.343
1480267.6,0.3049,24.3476
1285019.5,0.2823,17.5475
1116403,-0.0038,12.4929
1065063.2,0.3046,10.5508
1052746.4,-0.0084,12.519
930705.7,0.3055,5.2314
890051.56,0.3041,3.553
680711.7,-0.0056,20.2774
680148.5,-0.0053,18.7574
617647,-0.0043,16.7791
617282.1,-0.0038,15.2582
532320.06,0.3017,35.0418
487587.78,0.3006,12.7721
466038.9,0.303,14.1184
452716.4,0.3011,9.273
442779,-0.0057,45.2923
382734.84,0.2997,10.6185
342155.12,-0.0057,19.6079
304277.7,-0.0048,16.1101
227152.27,0.2967,20.6836
226654.08,0.3008,19.4896
207951.38,0.3002,14.8261
193197.56,0.2959,14.8519
121708.76,0.3006,23.7763
108146.195,0.3017,18.7574
107372.27,0.2999,17.9455
99540.31,0.3011,17.591
45030.156,-0.0849,10.1601
39855.03,-0.0825,8.0214
38967.56,-0.0936,4.5225
29553.486,0.3014,22.5241
28867.725,0.3001,23.6898
27026.9,0.3008,24.2073
14299.935,0.2949,28.4148
5681705,0.0358,-69.2811
5501796,0.0064,-62.3
5494515.5,0.0036,-68.3052
5451817,0.0045,-65.7994
5442869,0.0291,-60.1416
5283741,0.0358,-67.1395
5170291,0.0379,-64.6325
5135399.5,0.0273,-69.4706
4907006.5,0.0318,-68.131
4746708,-0.022,-49.6463
4405758,0.0277,-60.1702
4188757.8,0.0278,-57.9872
3934944.8,0.0086,-37.809
3897170.2,-0.0227,-55.5061
3657847.2,-0.0254,-50.9896
3654177.2,-0.0257,-52.0065
1853781.6,-0.0035,-62.6987
1816838.4,-0.0289,-53.3681
1815113.4,-0.0283,-47.2467
1491633.6,-0.0036,-63.8665
980431.25,0.0023,-35.8742
734786.06,-0.0051,-56.7986
730762.8,-0.0056,-55.0364
673568.56,-0.0045,-58.534
648132.3,-0.0043,-39.3058
573019.9,-0.0045,-59.1318
570242.75,0.0009,-32.3753
241274.67,-0.1463,-57.6187
223363.3,-0.161,-52.9703
216638.19,-0.1309,-68.1157
214649.2,-0.164,-55.4777
206994.88,-0.1373,-63.4659
195818.12,-0.1315,-65.9729
189286.8,-0.1553,-63.6699
188764.97,0.0145,-163.7514
179897.95,-0.0117,-58.3479
171101.44,-0.0081,-50.7378
158184.5,-0.1707,-54.4887
155424.5,-0.0227,-166.0849
150457.4,-0.0091,-49.8969
145804.89,-0.1531,-64.9846
143417.2,0.0783,-53.077
141936.6,0.0143,-162.7693
129416.1,-0.0072,-54.2365
127747.16,0.0101,-169.8113
124399.02,-0.0102,-54.5617
120724.336,0.0085,-169.9482
75966.98,0.0304,-79.9976
75415.42,0.4321,-58.7851
73563.27,0.4492,-63.4508
71577.4,0.031,-11.1861
65685.34,-0.0102,-52.0086
63987.895,0.4219,-58.8011
59213.074,0.4497,-61.308
58046.188,0.4242,-61.1336
55992.625,0.4276,-65.7831
55160.957,0.399,-58.9762
52107.125,0.0051,-158.0431
45312.24,0.4443,-63.6406
43391.316,0.0329,-138.0954
42900.438,0.0241,-133.6145
39745.25,0.0351,-8.6325
37989.016,0.447,-63.4659
36656.895,0.0377,-10.9666
33648.098,0.0321,-83.2768
33228.62,0.0132,-96.4753
30672.156,0.4356,-61.3357
30351.697,0.454,-60.1702
27161.088,-0.0006,-128.7613
27080.975,0.4306,-60.3202
26406.96,-0.0374,-55.4603
24336.29,-0.0657,-56.4688
24011.156,0.4504,-62.5035
23659.328,0.4315,-61.4865
19969.45,0.4227,-62.652
12639.809,0.0354,-12.3188
12105.878,0.0028,-88.3561
10158.012,0.0077,-153.0022
10145.566,-0.0372,-44.4818
8853.552,-0.0338,-42.5409
8167.5933,-0.0405,-43.7082
5739575.5,0.0153,-3.9606
5709117.5,0.0149,-6.7266
5376474,0.0161,-11.3912
4985968.5,0.0119,15.7381
4889279,0.0125,-12.125
4793099,0.0158,-16.9167
4723723.5,0.0155,-13.1016
4581538.5,0.0113,-14.8892
4478184.5,0.0103,17.7647
4306195,0.012,-18.0828
3807950,0.0113,-15.9645
3359792,0.0101,-17.1302
3297605,0.0225,-4.0848
2986494.2,0.0074,-9.4128
2818619.8,0.0067,-8.7492
2771922,0.0067,26.2411
2753170.5,-0.0165,14.97
2077195.5,0.0193,0.9714
1945995,0.0029,-4.8603
1822202.4,0.0049,-4.6815
1735409.9,0.003,29.1387
1260037,0.0009,9.1356
1215722.4,0.0025,2.1389
1043008,-0.0015,-1.3243
681238.1,0.0006,7.1272
637690.9,0.0005,1.2955
574070.56,-0.0002,0.2296
187916.7,-0.0006,13.3807
158083.95,0.0002,4.1132
82153.48,-0.0052,7.6456
22311.506,-0.0112,13.5681
17532.082,-0.0116,12.7922
16231.677,-0.0101,19.715
12812.226,-0.0111,20.8823
4990373,0.1423,284.7176
4321789,0.1413,289.1739
2738800.8,0.1392,293.254
2691710.2,0.1301,327.0749
2637783,0.1366,328.9055
1014110,0.1325,304.68
895629.3,0.1297,333.8361
831463.8,0.1283,333.8597
593988.75,0.1323,312.1072
528823.9,0.1291,307.4426
291010.12,0.1297,340.0992
57058.598,0.1243,312.4349
38011.863,0.12,318.8896
35250.676,0.1225,320.4836
18109.584,0.1179,320.6619
16608.844,0.1198,325.3265
5183158.5,0.0141,-90.8384
3751241,0.0182,-99.2182
736965.75,0.0167,-86.0491
491578.03,0.0051,-61.5319
365922.84,0.0143,-80.5973
346619.6,0.0143,-83.2812
304313.6,0.015,-86.781
211554.89,0.0127,-58.792
115845.63,0.0229,-71.3102
105506.734,0.0278,-44.4862
52506.234,0.011,-79.5165
33598.492,0.0164,-18.016
33487.688,0.0148,-19.1819
31792.693,0.0234,-19.9933
30822.139,0.0093,-72.4564
30151.924,0.0086,-73.6231
27663.094,0.0107,-75.9556
25839.055,0.0113,-77.1227
25366.46,0.0208,-21.0754
18923.799,0.0269,13.2841
4913226.5,0.0058,-44.4463
4798192,-0.0071,-38.0094
4779157,0.0121,-39.1751
4613887,-0.0096,-38.4847
4609735,0.0021,-43.8406
4483434.5,0.01,-40.8169
4310088.5,0.0011,-47.9444
4254081,0.0249,-16.039
4219470.5,-0.001,-47.3399
4212051,0.0064,-39.3635
4189246,-0.0112,-41.6952
4119821.8,0.0127,-38.977
4092165.8,-0.0087,-42.475
4074563,0.0062,-44.0287
4054788.2,0.0089,-43.6406
4004431.8,0.0181,-19.9537
3996504.2,-0.0019,-44.3151
3843191.2,-0.0046,-46.3607
3838055.2,0.0215,-16.3221
3713817.2,-0.0119,-38.7605
3656381,-0.0015,-47.1403
2865293.8,0.0084,-30.0676
2852290.8,0.0081,-32.9303
2851063,-0.012,-33.5669
2814766.2,0.0039,-35.9
2802275.8,-0.0122,-35.2632
2753700.2,0.0031,-37.5942
2736543.2,0.0027,-38.7605
2620978,0.002,-38.2325
2620978,-0.0125,-38.2325
2224097.5,-0.0188,-33.4933
2112436.8,-0.0165,-34.7414
1724848.5,0.0038,-25.3307
1710739.6,-0.0156,-27.6634
1687000.6,0.0009,-30.0764
1680476.4,-0.0159,-30.0764
1680417.5,-0.0003,-31.1628
1633386.1,-0.0014,-33.5747
1631711.9,0.0229,-5.5777
1567060.9,-0.005,-34.7414
1478046.6,0.0015,-34.6604
1205059.1,0.0221,-7.2724
1090464.1,-0.042,-38.6131
998123.25,-0.0175,-23.3244
996581.25,-0.0011,-24.49
976075.44,-0.0047,-30.3228
933488.25,-0.0209,-26.7858
922337.8,-0.0046,-27.9522
857342.7,-0.0093,-31.4499
833872.06,-0.0133,-33.8205
747935.5,-0.0175,-26.3946
567822.8,-0.0184,-25.012
553142.8,-0.0107,-25.2288
543013.9,-0.0031,-27.344
475644.47,0.0059,-29.6771
456219.1,0.0032,-28.7262
194344.75,0.0038,-27.1149
156141,-0.0074,-22.3753
147365.48,-0.0082,-18.9505
142677.42,0.0179,-16.6181
93065.82,0.0042,-22.5587
47458.312,-0.0063,-18.146
35301.465,-0.005,-13.058
25987.291,-0.0087,-14.3607
4769244,-0.0092,-88.5209
4715439,-0.0092,-83.727
4285235,-0.0044,-64.0304
4213148.5,-0.009,-83.4368
4202969.5,-0.0421,-74.1071
4032974,-0.0062,-61.0915
4016071.2,-0.011,-86.5679
3999477.2,-0.0109,-92.0199
3969924.5,0.0441,-90.8528
3680827.8,-0.013,-94.3513
3625625.5,0.043,-82.5607
3618154,-0.0061,-62.0768
3289976,-0.0111,-91.4141
3231802.2,-0.0115,-91.6052
3016103,0.0401,-84.236
2961376.8,-0.0134,-92.3984
2913423.8,0.0611,-84.4166
2829886,0.0618,-92.0199
2778147.2,0.0633,-82.5607
2747385.8,0.06,-87.9138
2679163.5,0.0614,-93.1861
2664882.5,-0.0159,-82.3103
2569323,0.0615,-86.0596
2519006.2,-0.0147,-84.0042
2421048.5,0.035,-81.1041
2277923.5,0.0596,-88.1025
2269744.5,0.0623,-58.0675
2264910.8,0.0598,-90.2478
2219133,-0.0538,-74.5264
2181670,0.0592,-59.9259
2112489.8,-0.0157,-68.2482
2078343.4,-0.0146,-68.3207
2063519.4,-0.015,-74.0792
2047928.9,-0.0106,-51.3482
2030612.4,-0.0104,-48.4904
1983838.4,0.0593,-90.4399
1813612.5,-0.0154,-77.5772
1737195.4,-0.0167,-77.6533
1669879,-0.0139,-78.8195
1440074.5,-0.0154,-78.7432
1310893.2,0.0338,-72.9794
1170670.1,-0.021,-66.1983
1155998.8,-0.0224,-72.0298
1109392.1,-0.0178,-75.5645
1053184.2,-0.0192,-75.5279
1002207.8,0.0596,-71.8143
967645.56,0.0576,-77.6461
858381.56,0.0582,-81.1438
811681.56,0.0588,-81.6723
794845.7,-0.0188,-47.5725
691073.25,-0.0192,-70.2525
671557.44,-0.0172,-69.3006
555667.3,-0.0173,-74.9177
528277.06,-0.0185,-45.7614
504621.6,-0.0162,-44.8096
318688.75,0.0535,-70.6557
315915.3,0.0556,-70.5813
261539.7,0.0528,-75.3211
221169.73,0.0537,-76.4117
200676,-0.1009,-82.6899
187710.27,-0.0203,-65.3591
182840.56,-0.0171,-66.5256
169975.98,-0.0176,-67.4118
149452.27,-0.1204,-86.189
147759.7,-0.0166,-72.0767
130701.695,-0.1334,-79.0608
115407.71,-0.1232,-83.25
113352.47,-0.1364,-81.1041
101709.98,0.0514,-70.8623
97178.164,0.0503,-72.0298
89264.805,-0.0202,-61.438
77496.92,-0.0187,-69.6009
67431.52,-0.0419,-81.9033
40959.26,0.0539,-69.0858
40800.99,0.0528,-66.9677
40372.46,-0.0238,-66.4757
39570.176,-0.0226,-67.6424
24635.72,-0.0261,-62.9613
23668.947,-0.0261,-64.1276
17622.568,-0.0262,-66.2021
3388252.2,0.0128,-88.7631
3282087.8,0.0137,-87.2253
2927448.2,0.0166,-54.2056
2838157,0.0182,-57.2921
2515641.5,0.0121,-56.8989
2174263.5,0.0132,-53.3103
1070710.5,0.0043,-43.3209
655480.6,0.0003,-77.3454
453814.53,0.0032,-49.3549
400173.1,0.0044,-71.1167
398027.53,0.0039,-49.3965
80215.86,-0.1914,-77.1248
56497.383,-0.0056,-278.9045
38877.332,-0.0013,-70.1634
28006.76,-0.2015,-71.2687
25068.354,0.0218,-28.1366
18242.088,-0.0035,-64.677
17747.434,-0.0003,-187.7062
14868.7705,-0.0025,-63.9445
13583.409,0.0045,-135.412
12806.871,0.0203,-133.0793
11195.06,0.0056,-138.939
10260.257,0.019,-16.2548
5360.0845,0.0103,-129.2098
3435.6611,0.0166,-125.6161
2625004.8,-0.0122,-18.7708
197779.17,-0.0789,-40.3942
71061.16,-0.0074,-137.9596
65385.86,-0.0101,-135.3994
57042.438,-0.026,-35.356
13770.175,-0.0825,-32.5795
12841.927,-0.0299,-27.4214
11102.613,-0.0303,-29.8372
10547.922,-0.0281,-31.0026
8202.865,-0.0315,-26.1731
4487352,0.0106,53.245
4241420,0.0035,55.0182
3136864.2,0.007,42.413
1242720.9,-0.0022,46.5571
1241209.1,-0.0339,54.7215
498787.78,-0.0186,48.0577
410650.1,-0.0019,48.0577
6875.014,-0.0378,58.2896
4503695,0.0103,33.6959
4376561.5,-0.0047,12.7027
4312155,0.01,38.4851
4238492.5,-0.0054,9.204
4161747.8,-0.0067,13.441
4153951.8,0.0091,35.5996
4058577.8,-0.007,11.6608
3974474.8,0.007,40.6935
3973643.8,-0.0077,9.9419
3897104.8,0.0064,34.0127
3728370.2,-0.0069,11.8542
3699844.2,0.0056,34.644
3387458.2,-0.0071,8.3551
2614697.5,-0.0124,19.0491
2612205.5,-0.0037,43.5404
2603308.5,-0.0112,19.562
2601020.5,-0.0021,44.0533
2554517.5,-0.0131,15.5497
2506150,-0.0125,16.0622
1689918.5,-0.0147,35.4398
1660027.4,-0.0157,23.7771
1639858,-0.0176,24.7691
1586147.4,-0.017,20.1045
1580490.6,-0.0165,20.2791
1535750.4,-0.0141,48.2725
1435577.9,-0.019,16.6051
972012.25,-0.0191,24.4915
883072.25,-0.0209,20.9916
798408.5,-0.0235,22.1832
764516.5,-0.0236,21.0175
574595.44,-0.02,28.6292
570622.6,-0.0361,35.4197
556109.5,-0.0202,29.5875
540972.06,-0.0183,23.9639
482878.9,-0.0182,23.7561
146686.9,-0.0181,30.3735
117613.04,-0.0203,27.7027
117453.28,-0.0163,26.5363
115553.19,-0.0219,28.7505
32462.664,-0.0272,32.8695
31700.65,-0.0297,31.7042
17054.209,-0.0315,35.8017
15146.301,-0.0306,36.6609
4442970.5,,
4233272,,
4186683.8,,
4109661.8,,
3482658.2,,
3482281.2,,
3453704,,
3399228.2,,
3396787.2,,
3157729,,
3126203,,
3114218.2,,
3066813,,
2121243.5,,
2087844.4,,
2071451.6,,
2006532.1,,
1995743.6,,
842427.2,,
838257.3,,
773651.3,,
734674.8,,
714168.7,,
691366.06,,
207678.33,,
193730.48,,
174389.69,,
123669.445,,
119247.47,,
108080.59,,
79330.89,,
60266.574,,
58326.51,,
55469.69,,
53608.51,,
50738.215,,
43253.434,,
41708.59,,
40013.465,,
39181.92,,
37546.523,,
35836.227,,
34839.652,,
33392.21,,
32417.426,,
32131.104,,
31100.693,,
31089.148,,
30822.229,,
29645.537,,
29351.508,,
28747.852,,
26086.24,,
25160.203,,
21511.898,,
20687.578,,
18300.568,,
17407.055,,
13811.159,,
11685.341,,
4349094,0.0108,314.5864
4327161.5,0.0107,309.9207
4301177,0.009,307.5893
4253882,0.0115,305.2558
4146564.2,0.0085,313.2315
4134189.8,0.0074,312.0658
4120664.2,0.0131,301.7581
4081499.8,0.0104,314.5734
4081499.8,0.0099,314.5734
4053954,0.0097,308.5666
4000072,0.0099,309.9079
3707547.2,0.0124,334.4126
3545225.8,0.0103,305.0679
3502349.8,0.012,339.0651
3467512.2,0.0088,313.1909
3464891,0.0096,313.1909
3443980.2,0.0115,306.4087
3415676,0.0045,308.5266
3411253.8,0.0092,308.5266
3367747.2,0.0088,307.3597
3327947.8,0.0078,313.0532
3321422,0.0085,311.8879
3288081.8,0.0085,308.3888
3232511.8,0.0108,337.7223
3057609,0.0101,305.0279
2887179.8,0.0094,304.8896
2555290,0.0126,337.6827
2391545.2,0.0108,337.5453
2017456.6,0.0049,323.4906
1991291.4,-0.0015,317.6601
1977120.4,0.0042,316.4939
1951044,0.0053,324.9468
1940749.4,-0.0183,334.2865
1937129.9,0.0048,322.6151
1894825.9,0.005,319.116
1800275.4,0.0065,312.9955
1674671.9,0.0054,314.4509
1638859,0.0038,311.8289
1006583.56,0,322.1501
1006478.7,0.0025,322.1501
974972.25,-0.0006,325.3361
963119.5,0.0024,324.1695
915141.5,-0.0006,319.504
886362.8,0.0006,317.4845
832160.44,0.0003,317.1726
489692.75,-0.0036,331.9004
474373.75,-0.0052,328.8707
470849.16,-0.0029,324.9021
463575.47,-0.0054,326.537
395192.1,-0.0065,321.8711
393028.47,0.3271,321.5833
387890.6,0.3544,311.0875
377369.66,0.3166,315.7519
369704.47,0.3217,326.2358
368380.88,-0.0022,320.2352
363303.78,0.3546,315.7398
356378,0.3529,314.3978
352382.4,0.3411,313.407
349703.16,-0.0067,320.7049
347850.44,0.3231,313.2315
319659.16,0.3516,329.5594
304309.62,0.3535,311.074
304267.53,0.3561,305.2558
273122.56,0.354,319.0222
260097.05,0.3531,314.3578
253681.48,0.3151,320.1876
235868.69,0.3525,315.3864
234112.92,0.3548,309.9079
233161.06,0.3172,318.8851
225230.88,-0.002,331.4981
222934.89,0.3499,308.5666
218891.95,-0.0032,331.5866
217435.06,-0.0072,333.8315
217165.42,-0.0024,330.42
205814.92,0.3359,329.5187
205115.94,-0.0335,340.1928
202598.55,0.3491,308.5266
167004.1,0.3506,308.3888
157410.03,-0.0036,324.5004
152008.72,0.3556,330.5475
151509.61,0.0003,324.5879
90395.28,0.3501,328.1566
89563.47,-0.0063,327.198
79678.55,0.3376,327.2832
79678.55,0.3505,327.2832
61024.887,0.352,321.4483
59452.688,0.3527,317.6601
41038.43,0.3509,319.116
30731.123,0.3463,325.3361
28200.188,0.3479,334.6678
27793.979,0.3478,326.8158
4321060.5,0.0253,-267.2316
4306920.5,0.0393,-257.901
4277830.5,0.0272,-273.7953
4203631,0.0253,-273.0617
4193060.2,0.027,-263.1745
4177857,0.0413,-255.0103
4107645.8,0.0256,-270.1707
4002850.2,0.0225,-276.5613
3946726.8,0.025,-278.4613
3567444.8,0.0462,-269.978
3487298,0.0267,-273.4781
3194379,0.0239,-278.1431
2962120.2,0.0226,-277.5089
2320667,0.0368,-259.9408
2319334.8,0.0198,-261.1068
2305485.8,0.0224,-262.7852
2293842,0.0377,-254.6212
2265674.8,0.0398,-266.2841
2236396.8,0.0195,-265.7721
2217368.2,0.0189,-267.4498
2079070.6,0.0215,-270.9491
1879428.1,0.0229,-270.4367
1377926.4,0.0146,-255.7235
1376525.8,0.0306,-251.0579
1328463.6,0.0149,-261.5535
1325828.2,0.0159,-255.902
1298838.1,0.0139,-262.8987
1234842.2,0.0309,-265.2312
1218196.2,0.0141,-235.9604
1209326.6,0.0158,-266.2191
1147680.2,0.0138,-266.3974
719117.94,0.0177,-259.6742
691615.06,0.0099,-257.3179
636421.1,0.0099,-261.9818
576099.6,0.014,-263.1738
449578.84,0.0273,-258.0759
405983.88,0.0126,-255.5415
401020.28,0.0113,-254.5768
